x,y,z
0.04,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.01
0.00,0.06,1.03
0.00,0.28,1.01
-0.07,0.16,0.93
0.04,-0.07,0.89
0.09,0.04,0.99
0.03,-0.11,0.99
0.03,-0.08,0.98
0.02,-0.07,0.99
0.01,-0.23,0.92
0.09,0.07,1.04
0.10,0.05,1.03
0.06,0.04,0.87
0.08,0.15,0.98
0.05,0.05,1.05
0.01,0.00,1.02
-0.03,0.03,1.48
0.02,0.04,1.00
0.02,0.03,1.01
0.04,0.05,1.01
0.03,0.04,1.00
0.03,0.04,1.00
0.04,0.03,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.04,0.03,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.01
0.04,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.03,1.00
-0.00,0.07,1.02
0.01,0.20,1.12
-0.02,0.37,0.87
0.04,-0.08,1.02
0.03,0.01,0.99
-0.02,0.00,0.95
-0.03,-0.10,0.93
0.00,-0.04,1.03
0.02,0.20,1.16
0.02,-0.08,0.94
0.05,-0.09,0.90
0.07,0.18,0.98
0.06,0.05,1.06
-0.01,0.01,1.12
0.02,0.09,1.06
0.01,0.05,1.00
0.03,0.02,1.00
0.03,0.05,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.03,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.03,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.04,0.05,1.00
0.02,0.02,1.00
-0.00,0.29,1.05
-0.00,0.30,1.05
-0.09,0.02,0.95
0.05,-0.04,0.98
0.02,-0.07,0.94
0.05,-0.03,1.01
0.05,-0.05,0.97
0.07,-0.07,1.02
0.08,-0.06,1.04
0.03,-0.07,0.98
0.10,0.03,1.00
0.08,0.09,0.90
0.04,0.13,0.96
0.02,0.09,1.00
0.02,0.00,1.02
0.04,0.00,0.99
0.03,0.05,1.04
0.04,0.03,1.00
0.04,0.03,0.99
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.03,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.03,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.04,0.03,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.02,0.03,1.01
-0.02,0.27,1.19
0.00,0.28,1.02
-0.00,-0.06,0.91
0.08,-0.05,0.95
0.04,-0.11,0.99
0.05,-0.19,0.97
0.07,-0.10,1.02
0.04,-0.34,0.89
0.08,-0.02,0.82
0.06,0.04,1.04
0.08,0.05,0.93
0.11,0.21,1.06
0.04,0.11,0.94
0.05,0.13,1.07
0.05,0.04,1.02
0.03,0.03,1.00
0.04,0.02,1.00
0.03,0.04,1.00
0.02,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.05,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.02,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.01
0.02,0.04,1.00
0.04,0.14,1.25
0.09,0.32,1.05
0.04,0.00,0.98
0.07,-0.11,0.95
0.09,-0.14,0.96
0.04,-0.16,0.96
0.01,-0.14,0.93
0.09,-0.12,1.06
0.09,0.10,1.08
0.07,0.00,0.94
0.12,0.02,1.00
0.09,0.11,1.00
0.07,0.18,1.05
0.01,0.00,1.04
0.04,0.10,1.01
0.00,0.05,1.01
0.02,0.03,1.05
0.02,0.05,1.00
0.02,0.04,1.00
0.03,0.04,1.00
0.02,0.04,1.00
0.02,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.05,1.00
0.02,0.04,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.02,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.05,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.02,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.02,0.04,1.00
0.03,0.05,1.00
0.02,0.04,1.00
0.03,0.04,1.00
0.03,0.05,1.00
0.02,0.05,1.00
0.02,0.05,1.00
0.02,0.06,1.01
0.06,0.19,1.23
0.00,0.34,0.86
0.01,-0.16,0.83
0.05,-0.08,0.94
0.02,-0.18,1.00
0.02,-0.17,0.90
0.07,-0.10,1.03
0.05,-0.35,0.87
0.05,-0.07,0.90
0.10,-0.09,1.05
0.05,0.11,0.93
0.05,0.00,1.04
0.02,0.08,1.10
0.01,0.04,1.04
0.01,0.07,1.00
0.03,0.06,1.00
0.02,0.06,0.99
0.03,0.04,1.01
0.04,0.04,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.04,0.04,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.03,0.04,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.05,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.04,0.04,1.00
0.01,0.21,1.17
-0.02,0.28,0.92
0.04,-0.12,0.83
0.09,-0.16,0.95
0.07,-0.26,1.00
0.04,-0.14,0.95
0.03,-0.14,0.98
0.08,-0.16,1.06
0.07,-0.39,0.73
0.15,0.01,0.93
0.12,0.07,0.91
0.13,0.13,0.96
0.10,0.10,0.98
0.05,0.14,1.03
0.06,-0.01,1.07
0.06,0.03,0.98
0.04,0.03,1.00
0.04,0.04,0.99
0.03,0.05,1.00
0.04,0.04,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.03,0.04,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.04,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.03,0.04,1.00
0.04,0.04,1.00
0.03,0.05,1.00
0.03,0.04,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.03,0.04,1.00
0.03,0.05,1.00
