x,y,z
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.02,0.06,1.01
-0.05,0.09,1.23
0.00,0.13,1.01
0.01,0.06,0.97
0.06,0.06,0.94
0.14,0.21,1.01
0.10,-0.18,0.90
0.09,0.12,1.08
0.16,-0.02,1.02
0.12,-0.13,0.96
0.14,-0.08,0.97
0.11,-0.18,1.02
0.05,-0.11,1.00
0.16,-0.06,1.30
0.19,0.18,0.90
0.17,-0.12,1.10
0.15,-0.05,0.99
0.15,-0.01,1.00
0.13,0.02,0.87
0.07,0.03,0.96
0.04,-0.05,1.06
0.01,-0.02,1.09
0.02,-0.07,1.16
0.02,0.07,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.05,0.05,1.00
0.00,0.01,1.26
0.04,0.00,1.12
0.03,0.00,1.07
0.06,0.04,0.93
0.09,0.06,0.94
0.09,0.20,1.02
0.07,0.03,0.90
0.08,-0.11,0.98
0.09,-0.12,1.04
0.09,-0.14,0.95
0.07,-0.14,1.00
0.07,-0.14,1.09
0.04,-0.10,0.93
0.14,-0.10,0.88
0.12,0.07,1.21
0.12,-0.04,0.90
0.12,0.05,1.00
0.13,0.07,0.97
0.12,0.08,1.01
0.13,0.04,0.99
0.10,0.04,1.08
0.04,0.02,1.10
0.02,-0.01,1.00
0.04,0.08,0.98
0.02,0.05,1.00
0.05,0.03,1.01
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.01
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.03,1.00
0.03,0.04,1.00
-0.00,0.04,1.02
0.05,-0.00,1.04
0.01,-0.01,0.99
0.06,0.02,0.96
0.07,-0.05,0.99
0.09,0.02,0.96
0.14,0.27,1.07
0.11,-0.02,0.89
0.04,-0.06,1.00
0.07,-0.17,1.04
0.10,-0.13,0.98
0.05,-0.14,0.93
0.07,-0.13,0.99
0.05,-0.14,0.99
0.04,-0.12,1.13
0.06,0.01,0.96
0.06,-0.05,1.00
0.09,-0.12,0.94
0.11,0.03,1.00
0.08,-0.08,0.92
0.03,0.00,0.97
0.01,0.03,1.06
-0.03,-0.02,1.05
-0.01,0.05,1.00
0.02,0.05,1.02
0.04,0.04,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,0.99
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.01
0.05,0.05,1.12
0.01,0.05,0.98
0.07,0.05,0.96
0.11,0.07,0.89
0.10,0.16,1.00
0.07,0.05,0.99
0.12,-0.11,0.95
0.12,-0.20,0.97
0.08,-0.17,1.00
0.09,-0.15,0.92
0.09,-0.11,1.01
0.05,-0.16,1.05
0.03,-0.07,0.91
0.03,-0.18,0.98
0.05,-0.01,1.04
0.12,0.11,0.93
0.12,-0.06,1.02
0.13,0.07,0.93
0.09,0.06,1.04
0.05,0.05,1.11
0.05,0.02,1.00
0.05,-0.01,1.28
0.04,0.05,1.01
0.03,0.05,1.01
0.04,0.05,1.00
0.02,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.01
0.04,0.05,1.00
0.04,0.04,1.00
0.03,0.05,1.00
0.04,0.04,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.02,0.05,1.00
0.02,0.05,1.00
0.03,0.03,1.05
0.01,0.09,1.10
0.09,0.09,0.97
0.13,0.15,0.98
0.10,0.04,0.97
0.09,0.01,0.95
0.14,-0.09,1.04
0.11,-0.08,0.99
0.09,-0.07,0.91
0.08,-0.15,1.04
0.05,0.00,1.07
0.05,-0.16,0.93
0.06,-0.07,0.96
0.02,-0.08,1.03
0.12,0.02,1.02
0.13,0.06,1.00
0.12,0.00,0.93
0.11,0.02,0.95
0.09,0.09,1.04
0.04,0.01,1.08
0.02,0.07,1.06
0.05,0.15,0.99
0.04,0.05,1.01
0.04,0.05,1.00
0.04,0.05,1.01
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.03,0.05,1.04
0.01,0.12,1.04
0.06,0.11,0.97
0.06,0.10,0.93
0.11,0.05,0.91
0.12,0.27,1.00
0.09,0.21,0.91
0.04,-0.07,0.95
0.05,-0.20,1.02
0.07,-0.11,0.95
0.05,-0.08,1.07
0.07,-0.13,1.00
0.07,-0.11,0.93
0.10,-0.08,0.98
0.08,-0.13,1.11
0.11,0.04,0.97
0.09,0.00,1.01
0.10,0.03,0.99
0.10,0.02,0.94
0.09,0.07,1.00
0.07,0.06,1.04
0.01,0.07,0.97
0.05,0.05,1.00
0.03,0.05,1.01
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.03,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.01
0.04,0.05,1.00
0.03,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.07,1.01
0.00,0.09,1.26
0.04,0.11,1.05
0.08,0.10,0.94
0.09,0.06,0.98
0.11,0.25,1.09
0.14,0.09,0.90
0.12,-0.12,0.92
0.09,-0.10,0.99
0.06,-0.01,0.95
0.08,-0.18,0.95
0.05,-0.18,0.96
0.05,-0.20,1.01
0.08,-0.12,0.92
0.09,-0.07,1.12
0.12,-0.09,1.12
0.14,0.03,0.94
0.16,0.00,0.94
0.12,0.08,0.99
0.13,0.03,0.99
0.08,0.09,1.08
0.07,0.00,1.03
0.01,0.09,1.00
0.07,0.20,1.17
0.00,-0.06,1.17
0.04,0.05,1.00
0.05,0.04,1.00
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.01
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.02,0.02,1.01
0.00,0.14,1.01
0.05,0.08,1.01
0.12,0.05,0.90
0.18,0.18,0.94
0.12,0.13,0.96
0.15,-0.14,1.11
0.16,0.00,1.08
0.10,-0.14,0.98
0.12,-0.07,0.98
0.11,-0.15,1.04
0.11,-0.08,0.96
0.14,-0.15,1.07
0.03,-0.04,1.01
0.14,0.11,0.93
0.15,0.03,1.04
0.14,0.09,1.00
0.11,0.08,0.99
0.09,0.04,1.08
0.09,0.05,0.97
0.03,0.07,0.94
0.04,0.04,1.00
0.04,0.04,1.00
0.04,0.02,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.04,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.01
0.03,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.03,0.05,1.00
0.03,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
0.04,0.05,1.00
